gene,rank_GSE174554,rank_stat_GSE174554,program_GSE174554,rank_GSE274546,rank_stat_GSE274546,program_GSE274546,miller_raw20,density,shared_leading_edge,labelled,display_role,display_label
MRPL35,286,2.352231905550467,False,17602,-2.539357235290903,False,False,0.6931471805599453,False,False,transcriptome_background,
JTB,287,2.351701427172257,False,17744,-2.85187198778367,False,False,0.6931471805599453,False,False,transcriptome_background,
GALNTL6,288,2.351207762818673,False,58,3.599714411066786,False,False,0.6931471805599453,False,False,transcriptome_background,
ESD,289,2.3476049720407945,False,9262,-0.1159260284204091,False,False,1.791759469228055,False,False,transcriptome_background,
LURAP1,290,2.346312523573169,False,731,2.2248243282288223,False,False,1.0986122886681098,False,False,transcriptome_background,
KIAA1211L,291,2.34461235708883,False,8069,0.0793688837789558,False,False,1.6094379124341005,False,False,transcriptome_background,
LRRC39,292,2.3414813462155,False,3308,1.0244836467197318,False,False,1.0986122886681098,False,False,transcriptome_background,
PPT1,293,2.339363173107955,False,12257,-0.6094173719131454,False,False,0.6931471805599453,False,False,transcriptome_background,
UVRAG,294,2.3369116928388136,False,4684,0.6936363971716536,False,False,1.6094379124341005,False,False,transcriptome_background,
C3orf70,295,2.336238049483984,False,13953,-0.9411677308561838,False,False,1.0986122886681098,False,False,transcriptome_background,
TRPM3,296,2.3326433405236924,False,450,2.538577293482363,False,False,1.0986122886681098,False,False,transcriptome_background,
CYP19A1,297,2.329785768859695,False,6749,0.3016989979609069,False,False,1.0986122886681098,False,False,transcriptome_background,
ESF1,299,2.316618119161455,False,4511,0.7308662151114654,False,False,1.6094379124341005,False,False,transcriptome_background,
PTCHD4,300,2.316542988724654,False,646,2.2952088183916817,False,False,0.6931471805599453,False,False,transcriptome_background,
PTPRD,301,2.3163489090929543,False,425,2.564358553861277,False,False,1.0986122886681098,False,False,transcriptome_background,
POLB,302,2.315847916113519,False,10823,-0.3715885633641231,False,False,1.0986122886681098,False,False,transcriptome_background,
B3GNT5,304,2.308437468695087,False,11470,-0.4796762097544186,False,False,1.0986122886681098,False,False,transcriptome_background,
DHX37,305,2.3058125134846827,False,8930,-0.0592597844961724,False,False,1.791759469228055,False,False,transcriptome_background,
ETV5,306,2.300386690702326,False,5956,0.4467748318632899,False,False,1.6094379124341005,False,False,transcriptome_background,
SCRN3,307,2.2936099667818546,False,15945,-1.4809628779048447,False,False,0.6931471805599453,False,False,transcriptome_background,
IQCJ-SCHIP1,308,2.292058326678429,False,30,3.936182245143763,False,False,0.6931471805599453,False,False,transcriptome_background,
PRKCB,309,2.291119023090841,False,3892,0.8738607491512672,False,False,1.0986122886681098,False,False,transcriptome_background,
MIR222HG,310,2.2891456948876123,False,4504,0.7328805038056511,False,False,1.0986122886681098,False,False,transcriptome_background,
ZNF385B,311,2.286775239558838,False,2061,1.4209160591376675,False,False,0.6931471805599453,False,False,transcriptome_background,
MEF2C,312,2.2846647467296464,False,8398,0.0222347847335588,False,False,1.6094379124341005,False,False,transcriptome_background,
UST,314,2.2794365870535245,False,1257,1.8199913406899524,False,False,0.6931471805599453,False,False,transcriptome_background,
THUMPD2,315,2.274559246458551,False,5325,0.5681068641116767,False,False,1.0986122886681098,False,False,transcriptome_background,
BHLHB9,316,2.274237823124167,False,9755,-0.1961718363440221,False,False,1.0986122886681098,False,False,transcriptome_background,
CDC14B,317,2.273528052085267,False,740,2.217835798507899,False,False,1.0986122886681098,False,False,transcriptome_background,
LRRK1,318,2.2706792086775867,False,6837,0.2871398546174893,False,False,1.0986122886681098,False,False,transcriptome_background,
HHIP,319,2.2700199604639737,False,657,2.2875267885781665,False,False,1.0986122886681098,False,False,transcriptome_background,
C9orf106,320,2.269607146243466,False,4340,0.7699674910535256,False,False,1.6094379124341005,False,False,transcriptome_background,
SEC22A,321,2.2683254446993115,False,4137,0.8191131162030296,False,False,1.6094379124341005,False,False,transcriptome_background,
RASSF8-AS1,322,2.2675212188315306,False,8990,-0.0673993864948502,False,False,1.791759469228055,False,False,transcriptome_background,
ZNRF2,323,2.2666794752541897,False,3829,0.8868350157014804,False,False,1.3862943611198906,False,False,transcriptome_background,
MEF2C-AS1,324,2.2662748843719114,False,10564,-0.3290913334270336,False,False,1.6094379124341005,False,False,transcriptome_background,
GNB4,325,2.266176142463317,False,541,2.4161019107198167,False,False,0.6931471805599453,False,False,transcriptome_background,
CTNNA2,326,2.2631027550861185,False,8328,0.0360168753274711,False,False,1.3862943611198906,False,False,transcriptome_background,
AGBL3,327,2.261877293921927,False,10889,-0.3802662524217433,False,False,1.6094379124341005,False,False,transcriptome_background,
TLR3,328,2.2496396019144287,False,8921,-0.0573254131860765,False,False,1.791759469228055,False,False,transcriptome_background,
ARL6IP5,329,2.248095886998286,False,15894,-1.4636866502236603,False,False,1.0986122886681098,False,False,transcriptome_background,
METTL9,330,2.2478028634257767,False,1468,1.7164091464282956,False,False,1.0986122886681098,False,False,transcriptome_background,
PLA2G7,331,2.2374628780207217,False,1305,1.789096677032144,False,False,1.3862943611198906,False,False,transcriptome_background,
RAB11A,332,2.2367638558406027,False,4453,0.7434106840931901,False,False,1.6094379124341005,False,False,transcriptome_background,
MVD,333,2.231720845995041,False,7033,0.2577612632675629,False,False,1.0986122886681098,False,False,transcriptome_background,
RABEP1,334,2.2308932123594913,False,1543,1.6704230911524212,False,False,1.0986122886681098,False,False,transcriptome_background,
ZFAND4,335,2.22838369845173,False,1252,1.822207373491568,False,False,1.3862943611198906,False,False,transcriptome_background,
DOCK6,337,2.2263985350632085,False,789,2.166986589365197,False,False,1.0986122886681098,False,False,transcriptome_background,
PER3,338,2.2258144398199327,False,624,2.312149203607168,False,False,1.0986122886681098,False,False,transcriptome_background,
SORCS1,339,2.2241102428813213,False,96,3.4059914369555893,False,False,0.6931471805599453,False,False,transcriptome_background,
MRPL24,340,2.2225196236404976,False,8041,0.0849511585766862,False,False,1.3862943611198906,False,False,transcriptome_background,
DCC,341,2.2223286666241853,False,10356,-0.2932991335376352,False,False,1.6094379124341005,False,False,transcriptome_background,
NCK2,343,2.2206522148017234,False,817,2.1427204467678,False,False,1.0986122886681098,False,False,transcriptome_background,
KCNQ3,344,2.215193147553418,False,7419,0.1868343705201957,False,False,1.0986122886681098,False,False,transcriptome_background,
LIPC,345,2.2118500778926857,False,13622,-0.8723511456709454,False,False,0.6931471805599453,False,False,transcriptome_background,
PTPRJ,348,2.2080414244802316,False,1779,1.5521465928464455,False,False,1.3862943611198906,False,False,transcriptome_background,
SESN3,349,2.204640642827978,False,16763,-1.8400448020273368,False,False,0.6931471805599453,False,False,transcriptome_background,
TMEM132B,350,2.2037114149936397,False,1812,1.5363767415342988,False,False,1.3862943611198906,False,False,transcriptome_background,
CST3,351,2.202052784134799,False,15849,-1.448053068580648,False,False,1.0986122886681098,False,False,transcriptome_background,
SMURF1,352,2.1979937808788472,False,5980,0.4424607917541723,False,False,1.6094379124341005,False,False,transcriptome_background,
GALNT13,353,2.197379525087828,False,2528,1.2434488969343611,False,False,0.6931471805599453,False,False,transcriptome_background,
CCDC97,354,2.1946616166563264,False,8772,-0.0352492668005591,False,False,1.791759469228055,False,False,transcriptome_background,
GTF2H2,355,2.192865828841238,False,12628,-0.6769076199644616,False,False,1.0986122886681098,False,False,transcriptome_background,
MYCBP2,356,2.192243495528394,False,3122,1.072095283738577,False,False,1.0986122886681098,False,False,transcriptome_background,
AKT3,357,2.191163798100763,False,2109,1.3962813686128237,False,False,1.0986122886681098,False,False,transcriptome_background,
ZNF114,358,2.186993369947449,False,9120,-0.0889417809449468,False,False,1.791759469228055,False,False,transcriptome_background,
JAM2,359,2.1813185759692253,False,10474,-0.3121245103048694,False,False,1.6094379124341005,False,False,transcriptome_background,
ASIC2,360,2.1809081567564945,False,3186,1.0592265695810648,False,False,1.0986122886681098,False,False,transcriptome_background,
GALNT1,361,2.1783881466604087,False,8196,0.0577973643923656,False,False,1.3862943611198906,False,False,transcriptome_background,
TBCCD1,362,2.1733692646982563,False,13809,-0.912583564770594,False,False,1.0986122886681098,False,False,transcriptome_background,
PLA2G16,363,2.165752561940177,False,4116,0.8237099669734105,False,False,1.6094379124341005,False,False,transcriptome_background,
SRGAP2B,364,2.1624980382217505,False,5451,0.5399258340123928,False,False,0.6931471805599453,False,False,transcriptome_background,
KIAA1586,365,2.1607550288711237,False,15439,-1.3134296502561147,False,False,0.6931471805599453,False,False,transcriptome_background,
ZNF337-AS1,366,2.152780334551612,False,6406,0.357249438052269,False,False,1.6094379124341005,False,False,transcriptome_background,
SLC1A5,367,2.1503557319568243,False,9609,-0.1756823952407887,False,False,1.0986122886681098,False,False,transcriptome_background,
SH3D19,368,2.1446614703309774,False,6214,0.3922163528984596,False,False,1.6094379124341005,False,False,transcriptome_background,
TEX14,369,2.1418486285852834,False,2803,1.1597239509087711,False,False,0.6931471805599453,False,False,transcriptome_background,
MTURN,370,2.140268508514504,False,1326,1.7780851670289728,False,False,1.3862943611198906,False,False,transcriptome_background,
PDIK1L,372,2.1370375819483685,False,16945,-1.9385323875383895,False,False,0.6931471805599453,False,False,transcriptome_background,
SMAP2,374,2.136389963595097,False,1104,1.9166298177450176,False,False,0.6931471805599453,False,False,transcriptome_background,
HCN2,375,2.1337945010558137,False,3817,0.8898462191426179,False,False,1.3862943611198906,False,False,transcriptome_background,
SUPT3H,376,2.1316877067750917,False,4673,0.6952935471641075,False,False,0.6931471805599453,False,False,transcriptome_background,
ELOVL1,377,2.1309016620106123,False,9257,-0.1152428719387247,False,False,1.791759469228055,False,False,transcriptome_background,
TBC1D12,379,2.12443265492362,False,6173,0.3984511014521581,False,False,1.6094379124341005,False,False,transcriptome_background,
KCNQ1,380,2.1228699926925527,False,2039,1.4314550754944215,False,False,1.0986122886681098,False,False,transcriptome_background,
IL13RA1,381,2.1220982926301435,False,1759,1.559975125170017,False,False,1.3862943611198906,False,False,transcriptome_background,
PGM5,383,2.120803187148492,False,7867,0.1140523060965963,False,False,1.0986122886681098,False,False,transcriptome_background,
METTL7A,384,2.1178675556028,False,9876,-0.2164159514133725,False,False,1.0986122886681098,False,False,transcriptome_background,
SAT2,385,2.116179749095868,False,12880,-0.7228627329644142,False,False,1.0986122886681098,False,False,transcriptome_background,
PRICKLE2,386,2.1145185667547186,False,3935,0.8622473813764453,False,False,1.3862943611198906,False,False,transcriptome_background,
MRPL57,388,2.106789364889433,False,14045,-0.9592579640768056,False,False,1.0986122886681098,False,False,transcriptome_background,
CSF2RA,389,2.102827188770171,False,480,2.494221686815312,False,False,0.6931471805599453,False,False,transcriptome_background,
LPCAT2,390,2.100640302381676,False,10192,-0.2669276636157476,False,False,1.791759469228055,False,False,transcriptome_background,
RHBDF2,391,2.098453546620256,False,1436,1.732632376324542,False,False,1.6094379124341005,False,False,transcriptome_background,
ATP1B1,392,2.0951217749113535,False,61,3.590438446431466,False,False,0.6931471805599453,False,False,transcriptome_background,
GSTP1,393,2.094307628672885,False,17850,-3.58874776342342,False,False,0.6931471805599453,False,False,transcriptome_background,
SEC24B-AS1,395,2.0913748705759163,False,15658,-1.38296736199205,False,False,0.6931471805599453,False,False,transcriptome_background,
ARHGAP22,396,2.0905015016403814,False,8825,-0.0444466748178882,False,False,1.6094379124341005,False,False,transcriptome_background,
STARD4,397,2.088923156604024,False,13781,-0.9082276467181546,False,False,1.0986122886681098,False,False,transcriptome_background,
LRRC4B,398,2.0859138280686955,False,2889,1.134123363652535,False,False,1.3862943611198906,False,False,transcriptome_background,
SERPINB9,399,2.085290344327432,False,3836,0.8858651028950311,False,False,1.6094379124341005,False,False,transcriptome_background,
SLC9A6,400,2.082774213206417,False,1597,1.639494533392628,False,False,1.6094379124341005,False,False,transcriptome_background,
FGD2,401,2.0789419385983656,False,7288,0.2124136016405863,False,False,1.0986122886681098,False,False,transcriptome_background,
FSCN1,402,2.078342816048748,False,11181,-0.4290278762305277,False,False,1.6094379124341005,False,False,transcriptome_background,
LST1,403,2.078047974757053,False,15900,-1.4660839920907025,False,False,1.3862943611198906,False,False,transcriptome_background,
